ts,f_uid,bb_uid,DE3,cce_uid,DE7,DE0,DE1,DY0,MN0,VO1,VO2,VO3,W0,PP0,MN2,MN3,CO0,AL,AA
1589428245,14D-1179,bbid-2056x,-24.93,,,,,,,,,,,,,,,,
1589428145,14D-1179,,,CCE-id-1234,23.93,-3.0,12.58,391,6,338.2,152.6,87.8,8006.0,214.1,6,9,46,95906707,96301997
1589428845,14D-1179,bbid-2056x,-19.22,,,,,,,,,,,,,,,,
1589428745,14D-1179,,,CCE-id-1234,96.8,51.99,24.28,855,2,178.4,263.2,15.5,6856.2,62.5,10,5,55,53152913,62897270
1589429445,14D-1179,bbid-2056x,50.21,,,,,,,,,,,,,,,,
1589429345,14D-1179,,,CCE-id-1234,56.5,-27.3,29.62,868,10,7.9,78.7,41.6,2837.4,3.3,10,7,58,85052535,80522953
1589430045,14D-1179,bbid-2056x,-37.7,,,,,,,,,,,,,,,,
1589429945,14D-1179,,,CCE-id-1234,86.19,-96.27,44.78,108,4,416.4,186.2,8.8,9362.3,149.8,1,6,41,53628343,26877827
1589430645,14D-1179,bbid-2056x,19.17,,,,,,,,,,,,,,,,
1589430545,14D-1179,,,CCE-id-1234,31.7,-30.7,-3.47,818,9,80.7,75.5,71.4,8902.7,191.4,5,3,129,17752289,44345697
1589431245,14D-1179,bbid-2056x,-85.1,,,,,,,,,,,,,,,,
1589431145,14D-1179,,,CCE-id-1234,38.77,-11.47,-93.67,737,9,553.0,309.2,73.3,7563.8,252.0,2,10,115,83504069,34216370
1589431845,14D-1179,bbid-2056x,44.32,,,,,,,,,,,,,,,,
1589431745,14D-1179,,,CCE-id-1234,14.89,72.93,48.1,808,1,476.4,736.9,88.0,2367.3,208.8,4,10,102,19892265,80084227
1589432445,14D-1179,bbid-2056x,40.9,,,,,,,,,,,,,,,,
1589432345,14D-1179,,,CCE-id-1234,-19.93,63.76,31.53,282,9,559.2,336.9,90.9,4948.2,245.6,9,5,210,61725355,60604050
1589433045,14D-1179,bbid-2056x,32.4,,,,,,,,,,,,,,,,
1589432945,14D-1179,,,CCE-id-1234,28.38,32.1,32.48,588,0,576.5,387.7,74.6,6905.6,178.9,10,5,45,41263569,71042696
1589433645,14D-1179,bbid-2056x,86.27,,,,,,,,,,,,,,,,
1589433545,14D-1179,,,CCE-id-1234,-59.41,-91.84,-90.6,456,7,31.5,430.3,61.8,6118.2,217.7,2,5,107,32911104,92866956
1589434245,14D-1179,bbid-2056x,-16.73,,,,,,,,,,,,,,,,
1589434145,14D-1179,,,CCE-id-1234,-71.41,-30.3,4.1,939,0,155.2,406.1,50.0,4895.5,41.5,8,7,54,61521871,39626781
1589434845,14D-1179,bbid-2056x,38.34,,,,,,,,,,,,,,,,
1589434745,14D-1179,,,CCE-id-1234,9.6,57.64,20.79,238,4,327.4,856.9,40.1,2429.0,235.4,4,7,7,95687396,70094836
1589435445,14D-1179,bbid-2056x,-33.1,,,,,,,,,,,,,,,,
1589435345,14D-1179,,,CCE-id-1234,23.51,-93.8,72.84,197,8,251.5,315.8,46.9,7595.3,5.5,9,1,251,18278197,17517168
1589436045,14D-1179,bbid-2056x,1.65,,,,,,,,,,,,,,,,
1589435945,14D-1179,,,CCE-id-1234,3.33,-87.89,-63.6,377,2,142.6,885.6,57.3,4602.9,45.8,6,2,232,69175143,83680931
1589436645,14D-1179,bbid-2056x,2.57,,,,,,,,,,,,,,,,
1589436545,14D-1179,,,CCE-id-1234,-94.68,-85.91,-52.73,268,10,237.2,552.4,56.2,4114.8,139.8,1,0,193,65235292,73316816
1589437245,14D-1179,bbid-2056x,-65.38,,,,,,,,,,,,,,,,
1589437145,14D-1179,,,CCE-id-1234,60.47,-96.75,-88.51,774,0,567.9,149.8,91.5,3985.3,99.6,0,1,150,35545254,86762457
1589437845,14D-1179,bbid-2056x,-84.23,,,,,,,,,,,,,,,,
1589437745,14D-1179,,,CCE-id-1234,30.29,17.95,-57.11,819,6,268.5,859.7,5.8,9754.5,256.7,2,6,141,60703940,70829753
1589438445,14D-1179,bbid-2056x,11.15,,,,,,,,,,,,,,,,
1589438345,14D-1179,,,CCE-id-1234,-42.36,31.73,55.81,72,10,24.4,318.1,79.0,3862.2,285.4,7,0,137,79606035,56892793
1589439045,14D-1179,bbid-2056x,70.19,,,,,,,,,,,,,,,,
1589438945,14D-1179,,,CCE-id-1234,-91.33,28.98,-56.78,417,3,543.4,427.3,62.3,6006.7,1.8,6,3,129,54637546,77593431
1589439645,14D-1179,bbid-2056x,-66.33,,,,,,,,,,,,,,,,
1589439545,14D-1179,,,CCE-id-1234,-88.97,56.5,45.36,159,10,358.0,953.4,76.1,6748.5,177.8,3,7,212,54013196,93279829
1589440245,14D-1179,bbid-2056x,15.84,,,,,,,,,,,,,,,,
1589440145,14D-1179,,,CCE-id-1234,-37.78,-28.1,25.56,248,2,237.2,358.1,39.0,7149.5,132.1,2,6,60,69397481,90776123
1589440845,14D-1179,bbid-2056x,17.16,,,,,,,,,,,,,,,,
1589440745,14D-1179,,,CCE-id-1234,-86.85,2.74,-80.5,24,6,38.2,496.7,38.0,7522.2,169.1,10,2,88,22948554,69014562
1589441445,14D-1179,bbid-2056x,80.44,,,,,,,,,,,,,,,,
1589441345,14D-1179,,,CCE-id-1234,-94.81,27.22,47.48,953,3,57.4,207.9,22.2,6882.5,264.4,1,7,152,93213556,23777206
1589442045,14D-1179,bbid-2056x,-99.53,,,,,,,,,,,,,,,,
1589441945,14D-1179,,,CCE-id-1234,65.71,33.16,48.47,67,0,186.0,860.2,72.1,5490.6,238.0,5,2,241,34066058,63892668
1589442645,14D-1179,bbid-2056x,67.1,,,,,,,,,,,,,,,,
1589442545,14D-1179,,,CCE-id-1234,1.49,54.12,46.95,51,2,176.8,973.7,42.8,5586.2,26.9,5,1,94,36611300,82120970
1589443245,14D-1179,bbid-2056x,-99.48,,,,,,,,,,,,,,,,
1589443145,14D-1179,,,CCE-id-1234,-84.36,8.77,54.0,757,8,506.3,31.9,44.0,8342.8,8.1,1,5,4,90920845,95616889
1589443845,14D-1179,bbid-2056x,6.17,,,,,,,,,,,,,,,,
1589443745,14D-1179,,,CCE-id-1234,96.14,-77.77,-72.88,205,10,134.3,489.9,80.7,7995.0,176.8,6,4,249,51681365,16896242
1589444445,14D-1179,bbid-2056x,85.6,,,,,,,,,,,,,,,,
1589444345,14D-1179,,,CCE-id-1234,48.35,-45.19,27.64,34,3,482.0,738.6,60.9,8776.2,288.9,7,6,104,39145963,58158688
1589445045,14D-1179,bbid-2056x,21.24,,,,,,,,,,,,,,,,
1589444945,14D-1179,,,CCE-id-1234,11.45,84.33,-15.11,745,2,58.4,555.1,49.4,9643.2,156.2,7,6,120,33551018,91055447
1589445645,14D-1179,bbid-2056x,85.65,,,,,,,,,,,,,,,,
1589445545,14D-1179,,,CCE-id-1234,-70.69,51.66,80.55,840,0,77.8,377.5,65.2,6171.8,153.2,1,9,173,69823028,76162248
1589446245,14D-1179,bbid-2056x,-75.59,,,,,,,,,,,,,,,,
1589446145,14D-1179,,,CCE-id-1234,1.48,-96.13,-19.91,473,1,385.8,609.1,46.8,5484.0,290.9,7,2,188,33434009,34138542
1589446845,14D-1179,bbid-2056x,31.76,,,,,,,,,,,,,,,,
1589446745,14D-1179,,,CCE-id-1234,93.36,64.14,-80.31,3,7,286.6,212.6,33.5,883.6,120.0,7,0,78,15070892,46237787
1589447445,14D-1179,bbid-2056x,35.97,,,,,,,,,,,,,,,,
1589447345,14D-1179,,,CCE-id-1234,59.96,25.32,-39.12,989,0,178.6,781.5,86.0,2645.9,82.5,3,8,31,87155986,40490986
1589448045,14D-1179,bbid-2056x,-42.36,,,,,,,,,,,,,,,,
1589447945,14D-1179,,,CCE-id-1234,32.95,2.53,-33.7,873,4,452.8,369.4,85.2,8157.8,1.8,5,10,196,51452487,27621242
1589448645,14D-1179,bbid-2056x,-78.81,,,,,,,,,,,,,,,,
1589448545,14D-1179,,,CCE-id-1234,31.47,99.2,69.34,903,3,345.4,986.2,86.1,3604.4,78.0,1,10,230,38199933,72090037
1589449245,14D-1179,bbid-2056x,57.96,,,,,,,,,,,,,,,,
1589449145,14D-1179,,,CCE-id-1234,-77.79,-13.91,-38.89,963,10,184.4,450.5,10.9,9759.2,74.1,1,6,228,87870400,92713103
1589449845,14D-1179,bbid-2056x,32.98,,,,,,,,,,,,,,,,
1589449745,14D-1179,,,CCE-id-1234,-53.69,-65.7,-5.17,666,6,58.1,915.7,83.6,3426.5,10.0,6,10,104,48684908,70335468
1589450445,14D-1179,bbid-2056x,88.64,,,,,,,,,,,,,,,,
1589450345,14D-1179,,,CCE-id-1234,-19.17,-70.78,9.42,468,3,465.6,779.8,56.1,6266.9,195.7,8,7,112,19888332,42220879
1589451045,14D-1179,bbid-2056x,84.13,,,,,,,,,,,,,,,,
1589450945,14D-1179,,,CCE-id-1234,-40.9,-3.3,59.92,22,7,550.1,10.2,81.0,3230.5,195.4,9,0,89,54227607,56697031
1589451645,14D-1179,bbid-2056x,16.24,,,,,,,,,,,,,,,,
1589451545,14D-1179,,,CCE-id-1234,-10.22,-56.85,26.66,530,6,570.5,676.2,61.6,2247.3,9.2,7,3,252,98588220,87404195
1589452245,14D-1179,bbid-2056x,59.13,,,,,,,,,,,,,,,,
1589452145,14D-1179,,,CCE-id-1234,41.39,-74.99,-34.41,195,6,467.2,547.1,38.3,8512.3,196.6,7,7,35,25238624,20663152
1589452845,14D-1179,bbid-2056x,-74.55,,,,,,,,,,,,,,,,
1589452745,14D-1179,,,CCE-id-1234,-53.49,-26.39,-63.47,79,4,182.8,739.9,45.0,9827.1,281.3,8,7,165,12518699,29286277
1589453445,14D-1179,bbid-2056x,64.49,,,,,,,,,,,,,,,,
1589453345,14D-1179,,,CCE-id-1234,35.35,-85.97,76.4,964,2,3.0,457.4,20.1,5687.0,214.3,7,4,48,86940726,87696949
1589454045,14D-1179,bbid-2056x,-0.8,,,,,,,,,,,,,,,,
1589453945,14D-1179,,,CCE-id-1234,91.13,23.61,17.88,556,9,135.3,521.7,28.2,8117.5,78.7,9,8,85,49839198,81844157
1589454645,14D-1179,bbid-2056x,-25.3,,,,,,,,,,,,,,,,
1589454545,14D-1179,,,CCE-id-1234,52.1,71.2,-47.16,24,1,382.7,908.1,59.6,38.5,92.8,1,9,75,22121901,99748869
1589455245,14D-1179,bbid-2056x,-93.7,,,,,,,,,,,,,,,,
1589455145,14D-1179,,,CCE-id-1234,-0.79,78.6,25.37,681,7,18.3,304.0,2.8,4467.7,161.7,10,3,247,52485787,42910331
1589455845,14D-1179,bbid-2056x,-82.26,,,,,,,,,,,,,,,,
1589455745,14D-1179,,,CCE-id-1234,68.44,64.62,18.9,293,1,60.4,472.5,83.7,576.1,50.2,9,0,55,51575896,82399943
1589456445,14D-1179,bbid-2056x,-47.57,,,,,,,,,,,,,,,,
1589456345,14D-1179,,,CCE-id-1234,42.98,64.43,30.63,449,6,495.2,747.0,68.6,7460.9,91.5,6,7,255,25450201,12350162
1589457045,14D-1179,bbid-2056x,9.89,,,,,,,,,,,,,,,,
1589456945,14D-1179,,,CCE-id-1234,-88.5,-18.3,50.8,838,7,393.7,236.5,43.5,7302.8,197.4,5,3,91,75929873,96832538
1589457645,14D-1179,bbid-2056x,61.24,,,,,,,,,,,,,,,,
1589457545,14D-1179,,,CCE-id-1234,-18.36,-35.9,-21.78,732,3,177.2,34.7,51.8,9649.7,282.9,10,8,136,23865719,67700048
1589458245,14D-1179,bbid-2056x,59.69,,,,,,,,,,,,,,,,
1589458145,14D-1179,,,CCE-id-1234,40.27,32.65,1.31,252,1,525.3,372.9,28.4,3751.7,75.2,8,7,39,62519411,29064654
1589458845,14D-1179,bbid-2056x,57.78,,,,,,,,,,,,,,,,
1589458745,14D-1179,,,CCE-id-1234,-68.94,-3.52,-5.49,680,6,3.6,987.2,90.5,7220.8,103.4,0,10,250,12750406,41569076
1589459445,14D-1179,bbid-2056x,43.86,,,,,,,,,,,,,,,,
1589459345,14D-1179,,,CCE-id-1234,-65.89,1.96,96.37,809,10,467.7,401.2,51.3,8713.9,283.1,2,6,239,86488242,97381918
1589460045,14D-1179,bbid-2056x,-5.8,,,,,,,,,,,,,,,,
1589459945,14D-1179,,,CCE-id-1234,-78.0,-33.48,55.62,414,7,379.3,724.5,26.8,6786.6,16.9,7,0,14,47461211,24338863
1589460645,14D-1179,bbid-2056x,-6.56,,,,,,,,,,,,,,,,
1589460545,14D-1179,,,CCE-id-1234,7.9,27.42,65.69,994,10,574.2,658.6,15.7,8611.6,33.9,5,7,174,22821815,13577929
1589461245,14D-1179,bbid-2056x,-42.14,,,,,,,,,,,,,,,,
1589461145,14D-1179,,,CCE-id-1234,-4.17,-33.69,-51.92,151,10,83.9,390.9,79.3,8126.5,46.0,7,0,119,74101836,75187194
1589461845,14D-1179,bbid-2056x,52.1,,,,,,,,,,,,,,,,
1589461745,14D-1179,,,CCE-id-1234,-8.44,-47.15,-72.38,902,8,323.4,115.7,29.8,1375.3,237.2,7,3,127,52693001,43417132
1589462445,14D-1179,bbid-2056x,13.56,,,,,,,,,,,,,,,,
1589462345,14D-1179,,,CCE-id-1234,-1.93,-53.11,-38.0,373,9,327.5,518.2,10.2,2020.9,291.9,5,2,137,85284861,15847060
1589463045,14D-1179,bbid-2056x,59.9,,,,,,,,,,,,,,,,
1589462945,14D-1179,,,CCE-id-1234,-81.58,-64.47,-69.91,820,10,349.4,741.4,41.7,2111.4,117.6,6,8,154,61463384,35743165
1589463645,14D-1179,bbid-2056x,-67.37,,,,,,,,,,,,,,,,
1589463545,14D-1179,,,CCE-id-1234,-25.8,63.49,-48.5,478,8,277.7,716.9,93.4,4207.4,194.9,7,6,133,69176569,14248272
1589464245,14D-1179,bbid-2056x,99.84,,,,,,,,,,,,,,,,
1589464145,14D-1179,,,CCE-id-1234,39.96,63.59,-12.33,758,7,548.0,841.8,16.7,9707.9,12.5,4,2,64,40828883,89418690
1589464845,14D-1179,bbid-2056x,52.3,,,,,,,,,,,,,,,,
1589464745,14D-1179,,,CCE-id-1234,54.98,65.35,-50.45,539,10,161.9,18.6,44.7,9206.8,219.1,9,7,136,81741753,68424013
1589465445,14D-1179,bbid-2056x,1.96,,,,,,,,,,,,,,,,
1589465345,14D-1179,,,CCE-id-1234,69.28,1.78,18.74,805,6,395.1,652.1,32.7,3557.3,34.7,6,2,52,62849510,57304397
1589466045,14D-1179,bbid-2056x,37.1,,,,,,,,,,,,,,,,
1589465945,14D-1179,,,CCE-id-1234,-33.7,-53.5,79.91,299,6,12.9,223.9,39.9,4394.8,127.3,3,8,47,25798862,41655944
1589466645,14D-1179,bbid-2056x,92.7,,,,,,,,,,,,,,,,
1589466545,14D-1179,,,CCE-id-1234,43.9,0.3,-34.74,470,3,35.3,993.4,75.0,9076.3,123.2,8,0,69,36950250,86357716
1589467245,14D-1179,bbid-2056x,24.11,,,,,,,,,,,,,,,,
1589467145,14D-1179,,,CCE-id-1234,-48.42,95.51,49.1,615,5,565.8,126.0,12.8,9202.5,154.6,10,4,49,65801757,39192780
1589467845,14D-1179,bbid-2056x,-43.62,,,,,,,,,,,,,,,,
1589467745,14D-1179,,,CCE-id-1234,4.48,-7.8,-33.1,826,3,348.4,400.2,69.5,2154.7,99.9,0,7,186,69990481,50146364
1589468445,14D-1179,bbid-2056x,-87.99,,,,,,,,,,,,,,,,
1589468345,14D-1179,,,CCE-id-1234,14.5,-44.34,-91.3,616,3,299.6,217.5,29.4,2345.7,34.0,4,1,164,79336837,64757795
1589469045,14D-1179,bbid-2056x,-43.19,,,,,,,,,,,,,,,,
1589468945,14D-1179,,,CCE-id-1234,-60.57,35.83,66.0,705,10,295.6,781.9,36.7,6088.7,86.0,9,5,226,38294835,42040942
1589469645,14D-1179,bbid-2056x,4.57,,,,,,,,,,,,,,,,
1589469545,14D-1179,,,CCE-id-1234,-98.35,2.96,-96.4,434,1,346.4,891.1,46.2,1248.2,109.1,5,2,10,88151330,59118060
1589470245,14D-1179,bbid-2056x,-95.38,,,,,,,,,,,,,,,,
1589470145,14D-1179,,,CCE-id-1234,7.9,-43.24,-26.53,224,7,176.9,376.7,79.1,1467.9,85.9,9,10,107,15655345,65128419
1589470845,14D-1179,bbid-2056x,-47.92,,,,,,,,,,,,,,,,
1589470745,14D-1179,,,CCE-id-1234,-82.72,40.5,-72.9,997,9,55.7,202.2,22.3,2094.9,208.1,6,6,45,10898543,45075609
1589471445,14D-1179,bbid-2056x,80.29,,,,,,,,,,,,,,,,
1589471345,14D-1179,,,CCE-id-1234,53.93,56.19,-7.96,58,10,336.1,908.6,79.5,5997.6,97.3,3,6,35,11267530,47455227
1589472045,14D-1179,bbid-2056x,-39.38,,,,,,,,,,,,,,,,
1589471945,14D-1179,,,CCE-id-1234,-96.6,-47.58,68.16,187,10,465.8,393.4,66.1,7804.8,259.8,8,3,162,87096557,65964430
1589472645,14D-1179,bbid-2056x,-65.79,,,,,,,,,,,,,,,,
1589472545,14D-1179,,,CCE-id-1234,-72.86,21.77,10.17,988,0,500.9,785.7,91.0,415.2,67.4,4,4,119,20963204,60973520
1589473245,14D-1179,bbid-2056x,27.81,,,,,,,,,,,,,,,,
1589473145,14D-1179,,,CCE-id-1234,38.39,-4.76,-0.52,324,10,410.0,341.1,92.4,408.3,18.4,4,2,163,10946539,41136028
1589473845,14D-1179,bbid-2056x,-89.4,,,,,,,,,,,,,,,,
1589473745,14D-1179,,,CCE-id-1234,-42.98,55.84,99.78,754,2,227.2,819.3,79.3,3812.8,120.9,3,4,173,89723116,43573833
1589474445,14D-1179,bbid-2056x,-32.26,,,,,,,,,,,,,,,,
1589474345,14D-1179,,,CCE-id-1234,3.2,96.4,22.82,425,9,487.0,975.4,52.1,8065.6,289.3,6,3,83,24581521,98211776
1589475045,14D-1179,bbid-2056x,55.34,,,,,,,,,,,,,,,,
1589474945,14D-1179,,,CCE-id-1234,-3.88,39.25,34.81,817,7,64.3,202.0,10.4,255.3,265.8,1,9,128,94305933,16761605
1589475645,14D-1179,bbid-2056x,-54.27,,,,,,,,,,,,,,,,
1589475545,14D-1179,,,CCE-id-1234,-53.48,44.64,-44.55,335,7,403.1,664.6,37.4,3814.3,250.4,2,3,239,37082392,93271040
1589476245,14D-1179,bbid-2056x,-19.68,,,,,,,,,,,,,,,,
1589476145,14D-1179,,,CCE-id-1234,-99.79,-11.94,62.8,220,7,203.4,75.7,57.1,2441.2,68.0,5,10,16,38448698,18766224
1589476845,14D-1179,bbid-2056x,78.54,,,,,,,,,,,,,,,,
1589476745,14D-1179,,,CCE-id-1234,96.85,79.83,8.13,967,6,120.1,977.9,28.6,7553.3,74.3,0,9,40,64469989,30105381
1589477445,14D-1179,bbid-2056x,0.61,,,,,,,,,,,,,,,,
1589477345,14D-1179,,,CCE-id-1234,32.91,7.5,-70.3,381,2,484.5,120.6,75.8,572.9,87.0,8,1,99,51173075,84194559
1589478045,14D-1179,bbid-2056x,24.3,,,,,,,,,,,,,,,,
1589477945,14D-1179,,,CCE-id-1234,73.0,-40.16,-18.36,231,2,349.2,844.2,63.7,3531.8,218.0,9,9,51,73770366,69917225
1589478645,14D-1179,bbid-2056x,-11.38,,,,,,,,,,,,,,,,
1589478545,14D-1179,,,CCE-id-1234,91.85,91.74,-97.14,397,2,355.7,275.2,52.3,8983.7,253.1,2,9,123,18328317,28486925
1589479245,14D-1179,bbid-2056x,-6.73,,,,,,,,,,,,,,,,
1589479145,14D-1179,,,CCE-id-1234,-98.13,46.9,80.57,918,5,478.0,626.5,58.1,8327.7,118.3,8,1,95,30477904,40817475
1589479845,14D-1179,bbid-2056x,-54.88,,,,,,,,,,,,,,,,
1589479745,14D-1179,,,CCE-id-1234,75.37,-69.2,78.4,124,2,178.4,336.4,95.2,193.3,62.0,5,5,115,29330132,10258931
1589480445,14D-1179,bbid-2056x,47.34,,,,,,,,,,,,,,,,
1589480345,14D-1179,,,CCE-id-1234,-85.18,60.24,50.26,129,6,1.6,926.7,82.2,4684.0,192.6,10,9,195,76226650,27392368
1589481045,14D-1179,bbid-2056x,-16.1,,,,,,,,,,,,,,,,
1589480945,14D-1179,,,CCE-id-1234,32.27,-26.77,76.41,155,2,417.7,134.9,66.5,9892.1,86.3,8,3,93,66861366,58979204
1589481645,14D-1179,bbid-2056x,-85.58,,,,,,,,,,,,,,,,
1589481545,14D-1179,,,CCE-id-1234,37.98,44.37,-65.53,640,8,346.6,811.2,35.3,2037.7,141.9,4,2,19,18335569,37521958
1589482245,14D-1179,bbid-2056x,-46.82,,,,,,,,,,,,,,,,
1589482145,14D-1179,,,CCE-id-1234,91.23,41.69,17.26,736,5,537.0,503.8,98.6,17.8,164.4,1,1,73,27072882,87506644
1589482845,14D-1179,bbid-2056x,54.27,,,,,,,,,,,,,,,,
1589482745,14D-1179,,,CCE-id-1234,98.1,85.0,94.62,479,8,563.3,1.3,43.2,9385.7,259.5,5,7,112,53102517,14293758
1589483445,14D-1179,bbid-2056x,46.23,,,,,,,,,,,,,,,,
1589483345,14D-1179,,,CCE-id-1234,-1.7,-77.36,-84.77,50,7,580.5,924.0,33.9,2806.6,159.6,10,5,164,95647425,14547916
1589484045,14D-1179,bbid-2056x,5.79,,,,,,,,,,,,,,,,
1589483945,14D-1179,,,CCE-id-1234,-94.94,86.35,-20.4,5,2,248.3,357.8,27.3,5009.8,211.7,10,2,179,98176197,26021238
1589484645,14D-1179,bbid-2056x,3.69,,,,,,,,,,,,,,,,
1589484545,14D-1179,,,CCE-id-1234,35.83,-83.86,35.7,875,10,588.2,968.9,20.4,6154.1,6.0,1,0,48,62684339,72342999
1589485245,14D-1179,bbid-2056x,84.26,,,,,,,,,,,,,,,,
1589485145,14D-1179,,,CCE-id-1234,85.98,-76.78,90.11,916,10,70.9,149.3,39.1,6704.5,146.1,6,5,9,12852354,31049749
1589485845,14D-1179,bbid-2056x,31.48,,,,,,,,,,,,,,,,
1589485745,14D-1179,,,CCE-id-1234,74.11,37.68,21.67,175,0,175.6,17.7,3.1,7557.9,49.6,8,7,241,32984128,17621916
1589486445,14D-1179,bbid-2056x,-74.91,,,,,,,,,,,,,,,,
1589486345,14D-1179,,,CCE-id-1234,-58.61,-90.41,30.77,415,0,405.6,684.8,94.1,6888.4,160.5,0,10,142,94637780,89761769
1589487045,14D-1179,bbid-2056x,-87.41,,,,,,,,,,,,,,,,
1589486945,14D-1179,,,CCE-id-1234,-28.13,76.6,-70.43,801,1,416.1,468.7,43.3,7710.6,137.6,10,5,9,45811237,46711041
1589487645,14D-1179,bbid-2056x,80.5,,,,,,,,,,,,,,,,
1589487545,14D-1179,,,CCE-id-1234,-19.94,-1.67,48.36,778,10,349.0,693.5,44.3,3983.6,74.2,9,2,6,49793533,80872209
1589488245,14D-1179,bbid-2056x,-21.26,,,,,,,,,,,,,,,,
1589488145,14D-1179,,,CCE-id-1234,3.63,60.5,60.98,304,0,510.5,304.2,4.6,7360.0,3.7,0,9,166,48170457,24036523
1589488845,14D-1179,bbid-2056x,34.54,,,,,,,,,,,,,,,,
1589488745,14D-1179,,,CCE-id-1234,-63.5,-47.69,53.89,844,3,163.5,301.7,92.8,4574.2,171.2,2,6,0,54095296,69100293
1589489445,14D-1179,bbid-2056x,47.6,,,,,,,,,,,,,,,,
1589489345,14D-1179,,,CCE-id-1234,-44.82,-12.35,-93.95,797,8,450.4,833.6,72.1,2707.2,101.0,2,1,81,78319802,19426366
1589490045,14D-1179,bbid-2056x,-53.78,,,,,,,,,,,,,,,,
1589489945,14D-1179,,,CCE-id-1234,-57.45,-71.43,75.65,188,4,148.1,707.6,14.8,1419.2,67.5,6,2,186,13561681,49451226
1589490645,14D-1179,bbid-2056x,-82.61,,,,,,,,,,,,,,,,
1589490545,14D-1179,,,CCE-id-1234,-2.8,88.67,29.48,7,9,143.5,758.9,9.6,5382.1,265.8,3,9,80,36806989,51797745
1589491245,14D-1179,bbid-2056x,88.4,,,,,,,,,,,,,,,,
1589491145,14D-1179,,,CCE-id-1234,30.3,65.15,-57.29,38,2,99.6,380.4,52.6,3147.9,192.2,2,7,133,75451660,74550500
1589491845,14D-1179,bbid-2056x,-89.53,,,,,,,,,,,,,,,,
1589491745,14D-1179,,,CCE-id-1234,-47.94,36.33,76.62,34,10,9.7,810.5,52.4,268.7,135.8,7,9,133,66970403,55057862
1589492445,14D-1179,bbid-2056x,-73.47,,,,,,,,,,,,,,,,
1589492345,14D-1179,,,CCE-id-1234,-1.67,61.6,-78.49,508,4,256.4,410.2,8.2,5214.0,53.6,4,1,11,86265424,80497218
1589493045,14D-1179,bbid-2056x,-92.19,,,,,,,,,,,,,,,,
1589492945,14D-1179,,,CCE-id-1234,-65.1,-39.32,83.55,344,10,378.3,427.9,94.4,9725.6,105.1,10,1,153,74409174,56150662
1589493645,14D-1179,bbid-2056x,72.11,,,,,,,,,,,,,,,,
1589493545,14D-1179,,,CCE-id-1234,11.66,92.47,-32.7,676,2,125.1,993.4,93.1,6959.6,269.3,1,7,73,99861251,49332242
1589494245,14D-1179,bbid-2056x,-52.37,,,,,,,,,,,,,,,,
1589494145,14D-1179,,,CCE-id-1234,40.59,-93.45,-68.16,825,10,19.1,502.1,35.0,1113.9,211.7,9,5,230,34591746,51348036
1589494845,14D-1179,bbid-2056x,7.19,,,,,,,,,,,,,,,,
1589494745,14D-1179,,,CCE-id-1234,35.85,-89.17,63.97,327,4,182.3,241.7,69.5,4890.3,92.2,10,6,224,64316711,13124687
1589495445,14D-1179,bbid-2056x,-41.32,,,,,,,,,,,,,,,,
1589495345,14D-1179,,,CCE-id-1234,-31.2,27.46,50.4,375,8,51.9,289.6,19.8,6489.9,69.7,4,1,84,33020911,60997972
1589496045,14D-1179,bbid-2056x,-18.15,,,,,,,,,,,,,,,,
1589495945,14D-1179,,,CCE-id-1234,-10.26,-91.2,-86.4,272,8,171.2,920.0,77.7,603.4,271.9,4,9,52,44646772,91429219
1589496645,14D-1179,bbid-2056x,-45.79,,,,,,,,,,,,,,,,
1589496545,14D-1179,,,CCE-id-1234,-8.1,-2.82,6.65,452,2,245.1,983.0,92.3,9949.6,38.6,1,2,195,24375193,48621861
1589497245,14D-1179,bbid-2056x,25.25,,,,,,,,,,,,,,,,
1589497145,14D-1179,,,CCE-id-1234,-67.55,-31.58,94.9,536,4,430.9,405.9,37.8,9229.1,95.3,10,4,140,45708828,20453337
1589497845,14D-1179,bbid-2056x,48.85,,,,,,,,,,,,,,,,
1589497745,14D-1179,,,CCE-id-1234,22.63,51.16,74.75,42,1,504.2,850.3,96.9,5267.2,17.9,8,7,142,58297194,39024771
1589498445,14D-1179,bbid-2056x,-34.95,,,,,,,,,,,,,,,,
1589498345,14D-1179,,,CCE-id-1234,-46.78,25.1,-17.31,21,0,109.1,390.6,40.9,7823.1,118.3,9,5,225,18352553,15182708
1589499045,14D-1179,bbid-2056x,-50.88,,,,,,,,,,,,,,,,
1589498945,14D-1179,,,CCE-id-1234,91.77,73.82,-39.3,388,0,96.9,857.4,68.5,5647.9,242.0,1,5,53,55672958,63172972
1589499645,14D-1179,bbid-2056x,65.3,,,,,,,,,,,,,,,,
1589499545,14D-1179,,,CCE-id-1234,-82.4,-10.82,-44.23,189,7,567.4,750.5,61.0,3606.8,211.1,5,2,188,47286497,75621014
1589500245,14D-1179,bbid-2056x,-23.21,,,,,,,,,,,,,,,,
1589500145,14D-1179,,,CCE-id-1234,-87.79,99.94,88.9,792,5,190.6,563.5,72.2,6699.4,72.2,5,5,199,97365069,41184286
1589500845,14D-1179,bbid-2056x,-15.77,,,,,,,,,,,,,,,,
1589500745,14D-1179,,,CCE-id-1234,-98.36,30.34,-30.55,832,5,521.5,293.1,54.0,8343.4,178.3,2,8,56,41541042,40662038
